sls_id,game_name,question,answer,images
574635691414128089,出发吧麦芬,坐骑贴纸属性有没有加到面板里，为什么命中没有变化？,只有主坐骑的贴纸才加属性，副宠的贴纸不生效。硬币猫和贴纸的属性不会显示在面板上，是额外加的。,[https://img2.tapimg.com/moment/etag/FtS-8zm_Ig8KYb_M7OsF-RMnv0Yq.jpg]
570607179506126595,原神,艾梅莉埃值得抽吗？是否应该补夜兰二命还是抽调香师？,艾梅莉埃的强度属于T1级别，虽然强度高但主要是自身伤害，整体机制并不特别亮眼。夜兰的2命并不是特别关键，1+1已经是完全体。纳塔版本即将到来，建议保留原石以待更强角色。,[https://img2.tapimg.com/moment/etag/FlqadjzsNxUe40frODCzKu2A471D.jpg]
574910226222810735,出发吧麦芬,纸飞机最后一层换什么，箱子有必要吗？,纸飞机最后一层换经验。,[https://img2.tapimg.com/moment/etag/FgNPWp2FKcjWfSr9C1g4RWY4I_YC.png]
579386265795822429,地下城与勇士：起源,剑宗走什么属性，有一张全属性加9的卡，走什么属性，碎片点出的重力，还有必要把女王项链点出来配骨戒么，还是点一套冰首饰走冰？,剑宗是全属性。,[https://img2.tapimg.com/moment/etag/FrvHyd3gMXB7fiWpBS8NVgLlCxN5.jpg]
578098821343478555,出发吧麦芬,为什么大家都在用奥术全套装备？4+2装备是否不如奥术全套？打龙秒伤120亿及格吗？面板需要怎么调整？,奥术全套装备提供30攻击力加成，效果更好。建议不要叠暴击，改为叠技巧。,"[https://img2.tapimg.com/moment/etag/FuNl34HbWnjGmytRqjOgZTQdCzVt.png, https://img2.tapimg.com/moment/etag/Fj4C7HJd0xY37x5g3fBhp6NoVn9y.png, https://img2.tapimg.com/moment/etag/FlFw8PxJU6umfYEnBvbSAD9X-0rJ.png, https://img2.tapimg.com/moment/etag/FsV8IavIi8JAp1sLoo8fy9cz4iCN.png, https://img2.tapimg.com/moment/etag/Fv0dg2C8dCt4LgiHXjxTITE5atrs.png]"
568559595623025454,出发吧麦芬,零氪玩家是否适合玩输出职业？,零氪玩家可以玩输出职业，但需要做好心理准备。零氪玩剑士和服事更为舒适，玩输出职业需要耐得住寂寞，精打细算，并且要找个厉害的团队抱大腿。零氪玩输出职业可能会被嫌弃，特别是高战玩家和同战力的坦克和奶妈。,[https://img2.tapimg.com/moment/etag/FmWtHnvAv5HgYBqNb6saBdnLwGwY.jpg]
579809795825992974,出发吧麦芬,下一期纸飞机要拿哪几期？目前第四期要结束了后面应该拿哪几期？,秘宝>宠物橙闪闪>其他，目前唯一例外是三转第一周抽点技能。,"[https://img2.tapimg.com/moment/etag/FoLVI5gXGE0UboBSPJaMX_iGPVSf.jpg, https://img2.tapimg.com/moment/etag/FuLwOp1FXk9TMj2Yhv6cas57NEz4.jpg, https://img2.tapimg.com/moment/etag/FgrC2hPpXpz-JWWr3VVL4wyqLESo.jpg, https://img2.tapimg.com/moment/etag/Fs8CbSXnMdAoYkhslf_X3B-yWdJC.jpg]"
574915544780637634,地下城与勇士：起源,魔法封印 5%伤害和50技能+1怎么选,各职业带这个性能不同，大部分50级被动提升2%左右的整体伤害，50级主动（觉醒）提升10%左右的觉醒伤害，你职业觉醒伤害占比越高带这个性能越好。,[https://img2.tapimg.com/moment/etag/Fr2iw_A1f5aKMBDICw0W67w5olCx.jpg]
574699189250818644,绝区零,青衣和简要抽吗，还是等1.2？,如果没有主C，建议抽简。青衣也可以作为主C，但需要较高的肝度和驱动盘40级的支持。,[https://img2.tapimg.com/moment/etag/FuE9utlxYQR7T51NmIilRHKbbw0V.jpg]
579010024798421592,出发吧麦芬,为什么二转游侠大佬二号位招式都带蓝色的生命？,蓝色招式升级需要的经验更少，更容易达到图中的羁绊。对于输出职业而言，宠物第二个招式影响不大。,"[https://img2.tapimg.com/moment/etag/FoMP5CtKr0IrMld8Quq5k4mvuUcK.jpg, https://img2.tapimg.com/moment/etag/FozbtD5_Z2o5LGRlTfcPfiuTi0zp.jpg, https://img2.tapimg.com/moment/etag/FiAup6aIBcFAdHtt6gTOq5AC5vhB.jpg]"
570206443794336493,地下城与勇士：起源,剑魂雪山搬砖的时候掉的装备要不要换？,如果要换的话，需要做成史诗，然后走暗强。,[https://img2.tapimg.com/moment/etag/FrNbvwkkVZvo963oQcNTtqGilvJG.jpg]
575247060303872467,出发吧麦芬,为什么剑士的输出这么低，面板被碾压的输出是我的两倍？,剑士职业的输出较低是正常现象。建议更换为硬币猫职业，并且注意装备和技能的搭配。,"[https://img2.tapimg.com/moment/etag/FvmqYLp_DtiidYPalCIS7u9iUIMU.jpg, https://img2.tapimg.com/moment/etag/Fjmp6dhEyh-dpTjdGtSHapyH1BbR.jpg, https://img2.tapimg.com/moment/etag/FsPDtvJO2g6Xxn3NgfykLspHOPTi.jpg, https://img2.tapimg.com/moment/etag/Fvcq9mOSMqhmcJlI9eEPDzWaA-15.jpg, https://img2.tapimg.com/moment/etag/FieJ5eEBru0sLYocO6GxdSOk1Fjj.jpg, https://img2.tapimg.com/moment/etag/Fgfj7ZxVX8NL89-KPT4pPc6wEP07.jpg]"
575593268641794099,出发吧麦芬,我的属性打龙秒伤才不到40亿，怎么提升？,70暴击，53急速，97命中，290爆伤，全能技巧随缘，天赋全右不点最终天赋，副天赋冷却暴击，技能五步猎杀返璞归真秋收切割残羹缓慢剑法临时填装，手法开局手动五步猎杀同时点，一点五秒后觉醒加返璞归真，之后自动，伤害最少能翻倍。,[https://img2.tapimg.com/moment/etag/FgNM5diMVXLnA-9bOb7DQAcXQT83.jpg]
578388663868591226,地下城与勇士：起源,女鬼剑多少级了，转哪个好？,目前玩家的等级普遍在47到52级之间。转职推荐方面，剑帝输出强大且四属性随时转换，剑魔在端游和手游中都表现不错，暗帝适合搬砖且前期体验良好。,"[https://img2.tapimg.com/moment/etag/FkyFLtZoQIYhULNrBXgxvsJBQhzx.jpg, https://img2.tapimg.com/moment/etag/FkyO4VRaMAi6Z8T7NBYLDOr8ADQB.jpg]"
569959199375625455,原神,这把武器能给谁用，40歪的,这把武器可以给香菱使用，搭配燃烧套，适合娱乐玩法。此外，钟离和瑶瑶也可以使用，但效果可能不如香菱。,[https://img2.tapimg.com/moment/etag/Fp8t-ydBuTgrDZX20tRaZoR2fWTL.jpg]
577769355564027678,原神,自选五星 2命迪希雅和0命小提（别的常驻也是0命）的话应该选谁啊，常驻都没怎么练,提纳里蓄力普攻可自动追踪宝箱，想玩的话可以配:水c+草c+雷（c和副都可）+草副c。迪希雅伤害低，不建议。,[https://img2.tapimg.com/moment/etag/FuOWhdJICHNcPoNH6k9ec7m1juQ3.jpg]
576412035768649968,原神,原神56级如何选择五星角色？,如果有提纳里和八重神子，可以优先选择琴；如果急缺主C且有挂雷角色和草神，可以选择提纳里。常驻角色选择可以根据个人喜好，缺奶妈可以选择七七和琴，缺主C可以选择迪卢克、刻晴和提纳里，想要特殊玩法可以选择迪希雅和莫娜。,[https://img2.tapimg.com/moment/etag/FiDsNmz0IBnOgpyBGzzP_5QHSQte.jpg]
570215228831172560,出发吧麦芬,魔导共鸣和答案之书哪个好用？只能二选一带一个，等级相同的情况下。,答案之书更好用，除非你的暴击、技巧和急速都上70才用魔导共鸣。,"[https://img2.tapimg.com/moment/etag/FgrX5pZbx7CR9HxXg25ZTqoLuw9D.png, https://img2.tapimg.com/moment/etag/FvX2o76EOS441537ci8xXjzUVzZt.png]"
579702093888096274,原神,这些角色要怎么配队？,97忍 行秋 草主 纳西妲；雷 夜 香 班/龙砂（万）芭 雷神。,"[https://img2.tapimg.com/moment/etag/Fi0FfeMxEGBttmlug2DGB-UFxhkM.jpg, https://img2.tapimg.com/moment/etag/FsIaRsdMiPPxNncL_8MXo1SvUvRX.jpg]"
570232575306501698,出发吧麦芬,三个爆伤都红了，其余都30级，该怎么升级？先拉爆伤60还是其余再拉到40级？,建议先将其余属性拉到40级，再考虑提升爆伤。爆伤超过300后收益下降，不如堆暴击、技巧和全能。防御位除外，攻击位可以优先拉爆伤到60，剩下的看属性补。,[https://img2.tapimg.com/moment/etag/lrTdhPgs2KgtxQMoTvBEyDh0AEzd.png]
568103551914476521,绝区零,格莉斯该如何配队？目前所有的人物能组织起几支好队伍？,格莉斯可以与珂蕾妲和露西配队，如果有丽娜可以替换掉珂蕾妲。格莉斯自己打感电比带派派打紊乱更强。,"[https://img2.tapimg.com/moment/etag/FoUBnFBojUVYYyb1zSzK3SWjckEt.jpg, https://img2.tapimg.com/moment/etag/Fg2FotAvrVyhjwuUfAVpYg9qvqVB.jpg, https://img2.tapimg.com/moment/etag/FocWzjaNg6Whi2I-StY_vS-WjDre.jpg]"
578313139972473299,地下城与勇士：起源,为什么同等级的装备同样的品质强化的反而比没强化的抗魔值低？,最大可能是穿戴的装备有附魔或者徽章。,[https://img2.tapimg.com/moment/etag/Fhcie2KyG19PpMIoJE6uTTo14oFl.jpg]
579770906428048383,出发吧麦芬,二转首充射手如何提升？,二转技能先150级，其他先120级，集中升，150级再升下一个技能。其次命中太低。其三宠物招式，这么快升红没用，40级再升吧，防御位25级蓝色就行。其五，第三个宠物技能是什么东西？下掉，上紫技能都好过这个。,"[https://img2.tapimg.com/moment/etag/FpdLpPAumyNaeYOiKpP4LdXuDRV-.jpg, https://img2.tapimg.com/moment/etag/FkIcZbCqE_8fX4jm_QwQbS5RXRu8.jpg, https://img2.tapimg.com/moment/etag/FsupRUiM9H2mttUafjAlRGB_bAOJ.jpg, https://img2.tapimg.com/moment/etag/FnGh9ouocvNR1TyEc8k_ap1d8xot.jpg, https://img2.tapimg.com/moment/etag/FltyZDB2OWNU2syxvPIN7Qh34JQ4.jpg, https://img2.tapimg.com/moment/etag/Fv4v75uN-Z1sMe0Bw1pR0QQTNigF.jpg, https://img2.tapimg.com/moment/etag/FuMxwarRnE_dsWe6_R2FnnfiNyQb.jpg, https://img2.tapimg.com/moment/etag/FotPEcryp8oOjr528QixmtCnwQoP.jpg]"
577788602302336535,出发吧麦芬,紫四硬币需要多少命中可以满？,紫四硬币需要94以上的命中可以满。,[https://img2.tapimg.com/moment/etag/FghfiBfLrzNbU55McPStVWzA1Aor.jpg]
577900014701907003,原神,只能抽一个的话是抽玛拉妮还是万叶？常驻五星选哪个？,角色少的话，万叶更好用。,"[https://img2.tapimg.com/moment/etag/FnALUrg-yehdhyce_jBsaWuSZhhI.jpg, https://img2.tapimg.com/moment/etag/Fk0YhLFOcutrcPUvCfSP9lS67OOA.jpg]"
569672332482709695,绝区零,需要抽青衣和简吗，还是等之后的角色？,如果没有朱鸢，抽青衣作用不大。可以考虑抽简，因为简是个异常物理C，伤害应该挺高，但目前没有好的队友，队友可能会在后续推出。,[https://img2.tapimg.com/moment/etag/FgzlNVAOoCjpPy1LPSOd5MRaCyEE.jpg]
569449886232085777,出发吧麦芬,Up马上来了宠物该怎么选择，2转50级，零氪走纯奶，如果抽完3个雪豹可以有5个雪豹，是否要走纯奶路线，不考虑输出。,建议选择魔狗。魔狗在4转时可以换新宠物，雪豹到时可能会被淘汰。魔狗觉醒后可以提供足够的治疗量，零氪玩家不需要担心奶量不足。,[https://img2.tapimg.com/moment/etag/FmzZJzaqPdInii4p93xPc5Dx4EST.jpg]
578160814851100363,绝区零,青衣0+1击破需要堆到多少才能吃满被动？,最高600攻击，120点后超出1点等于6攻击，600/6等于100冲击力，加上120等于220点。,[https://img2.tapimg.com/moment/etag/FpucdR42AAgDM6dEnLy3pvDH-_Tj.png]
579230674087579106,原神,新手选哪个角色好？,提纳里可以作为过渡角色，长期来看琴更保值。迪卢克坦度高，伤害也不错，适合新手使用。迪希雅有霸体和伤害减免，新手用起来也很舒服。,"[https://img2.tapimg.com/moment/etag/Frn70hRr2c1Y0V_q91eO3dCJBa8g.png, https://img2.tapimg.com/moment/etag/FgCpGxOIT_UCCB04Uv-LZyH1mmAr.png]"
573559513987156143,原神,这个奖励要怎么兑换啊？,卡片下面有立即兑换四个字。,"[https://img2.tapimg.com/moment/etag/FjgdaIEGiHzGUbypKEUbIIWuy3W0.jpg, https://img2.tapimg.com/moment/etag/FjZ463Zng1TNchDWwUyXDbYdaD6e.jpg]"
572248286287626360,出发吧麦芬,为什么学者输出这么低？,"1. 宠物问题：改金1，技能433，或者43搭配紫色自然伤害加成。携带招式上攻击全部换暴击伤害，升粉，防御全部换蓝色凑等级就行，多出来的绮想拉技能等级，确保每支宠物技能至少40粉-30蓝-30橙-30橙。
2. 猫包问题：绿色开到等级3就行，换一个猫，凑蓝色等级2和绿色3，没硬币猫就先用华夫作主猫。
3. 角色技能问题：降领域和奥术等级到120，节省出来的升雷劫和净化之雷到150，下领域大师上战争学派。","[https://img2.tapimg.com/19a2967b-7cf0-460c-8c4a-f1765e410550.jpg, https://img2.tapimg.com/ddacc7b4-46ed-4404-97a0-59a47d3fcd2d.jpg, https://img2.tapimg.com/ec7691ab-5857-4730-a9d7-ca44ab54d194.jpg]"
569041706079488747,地下城与勇士：起源,红眼用哪一把当主武器？,红眼使用狂龙作为主武器。,"[https://img2.tapimg.com/moment/etag/Frb1HcmE4tW8Kzl7_0tYX41G7QCq.jpg, https://img2.tapimg.com/moment/etag/FjrkpOCOX69AXB3rqpiGtA3bYzDC.jpg]"
577264374394129447,出发吧麦芬,技能抽星星商店会出3转技能吗？,不会，一转二转三转乃至更后面的专属技能都不会出现在这个商店。,[https://img2.tapimg.com/moment/etag/FvfHtBTMS2Hif8-kQKosWvCxhlf4.png]
570925623564832434,出发吧麦芬,觉醒技的等级怎么来的？是哪些因素决定的？,觉醒技的等级由升星决定，金5是+4，红5是+6。升星预览可以看到具体等级。,[https://img2.tapimg.com/moment/etag/FlSS2fJBt5QDzrZSTzlCjeD6jEBr.jpg]
568475533055100262,出发吧麦芬,每隔100级左右就要转职，重新搭配猫猫包，有必要提前准备下一次转职属性的猫猫包吗？,没有必要提前准备下一次转职属性的猫猫包，因为每次转职属性都不一样，凑齐所需属性的难度很大。,[https://img2.tapimg.com/moment/etag/FnNyYZjwadlvBa94KJHHot1PIdJT.png]
568197708716705209,绝区零,我这阵容要抽青衣吗,是的，建议抽青衣。,"[https://img2.tapimg.com/moment/etag/FihR0hOZcqY1OtAk-Fw0ATKMlPuO.jpg, https://img2.tapimg.com/moment/etag/FpMy6rBAp92WZ9sUBXqXW4YrIt0N.jpg]"
577426582004567268,原神,自选5星哪个好？下半场可以去抽雷电吗？还是等火神？,自选可以考虑琴或者提纳里。,[https://img2.tapimg.com/moment/etag/FhXKE8A4kuBsJiqSYH7ILRqDd0hZ.jpg]
572179709543058290,绝区零,暴击和爆伤是否均衡，一命艾莲配的朱鸢专武啄木鸟2➕极地4,1:2才是均衡的，从词条数值价值来说1暴击等于2爆伤。堆到70暴击提高了20暴击，去掉等价的40爆伤还剩140爆伤，面板双爆确实是1:2了。但要考虑到核心被动点到F还有100普攻爆伤，所以70:140还是不够均衡。再考虑到核心被动的爆伤对战技大招连携技之类的伤害不起作用，面板双爆1:1.5比较好，前提是暴击别溢出。,[https://img2.tapimg.com/moment/etag/Fsv-r4OvLJzvPn4yX_OqIfRUuIdM.jpg]
572725740001299257,绝区零,巴莱大厦这里是不是主线就暂时结束了？,是的，主线在巴莱大厦暂时结束了，后面伏笔引出了“牲鬼”，成功将主角与狡兔屋、白祁重工、维多利亚家政三方势力连了起来，为后面发展做铺垫。,"[https://img2.tapimg.com/moment/etag/FmJIM9GNNzn3gzVEzQgmbi7_FYJm.jpg, https://img2.tapimg.com/moment/etag/FtNXTz10L_YdRPdyvO02Gatb0oux.jpg, https://img2.tapimg.com/moment/etag/Fo5pnzgFN-k6Rj69UjpaIbkn_bQJ.jpg]"
568773993515978374,绝区零,2队怎么配？要给11号抽青衣吗？还是给格丽斯抽个简打缭乱？猫又和格丽斯练哪个好？,"可以考虑以下配队方案：
1. 本、露西、11号
2. 安比、妮可、猫又
3. 安比、格丽斯、安东（后两队大概率效果不佳）。
格丽斯和露西、安妮组队可以在击破阶段触发双属性紊乱，伤害较高，但对操作、配装、手法要求较高。格丽斯、安妮、熊本或锤妹的组合也可行，但需要特定角色的练度。猫又和格丽斯的选择上，建议根据具体需求和角色练度决定。","[https://img2.tapimg.com/moment/etag/FgIPZTe5-HRpBv84UdSmMj8ZO_rN.jpg, https://img2.tapimg.com/moment/etag/FnMoj-3n9M1ahDZxnkdzLNKb_mkL.jpg]"
568959059340822326,出发吧麦芬,奶妈龙本输出低，如何提升？,技能星级太低，爆伤太低，命中不合格。建议降全能（换紫色骑宠），升爆伤。暴击技巧可以调整到50 45。此外，猫猫包建议3级红（尤其活泼，想奶就可爱），不能3级红就2个2级蓝。,"[https://img2.tapimg.com/moment/etag/Fs5KDz-5pAqBDeguPUQYiw_Sd0zb.jpg, https://img2.tapimg.com/moment/etag/Fhs9geXRXebmq9kP_eqzJ5BdHszf.jpg, https://img2.tapimg.com/moment/etag/FkV8LUlOi-4fkITgoGWU13AdEAEI.jpg, https://img2.tapimg.com/moment/etag/FrseoE_XXM_pWvViO1zXpCVSl63S.jpg, https://img2.tapimg.com/moment/etag/FpwcrB4RfDeJD6pTKSvnMx_zubgw.jpg]"
578993450867754924,原神,我这些角色可以配什么队？,雷神，夜阑，草神，香菱；绫华，行秋，万叶，钟离；提纳里，草行久，神里绫华，莫娜，万叶，猫猫；雷神，夜阑，香菱，班尼特；提纳里，八重神子，钟离，妲莉莎。,[https://img2.tapimg.com/moment/etag/lk63Wo_6FhVJ86-nfrK42KLfr5i7.jpg]
575263614689084708,出发吧麦芬,四层的经验和共鸣石怎么选？,如果招式经验已经满了，可以选择共鸣石或者精华用于通用技能升星。如果缺少经验，可以选择经验。,[https://img2.tapimg.com/moment/etag/FnnhXSPd1-3w9H_8KsbHzxmKe48z.jpg]
576896638795121588,绝区零,这个换什么最好最划算？,硫磺石是最划算的选择。如果长期考虑，可以换票；如果缺角色，可以换带子抽卡；如果缺武器，可以换武器。,[https://img2.tapimg.com/moment/etag/FrOPCA-E3K8600lTgUZStva3RCuZ.jpg]
574365820705047439,绝区零,菲林该怎么赚？,可以花费几个小时在外面打工，用赚到的钱充原石。,[https://img2.tapimg.com/moment/etag/FpZgUS0f2iiX-negtQ7rOscjBGGS.jpg]
572827097253281886,出发吧麦芬,为什么我的伤害特别低？,暴击低了，猫包用活泼三蓝2绿3，技能星级拉高一点，魔魔狗技能拉高一点。辅助宠物五个紫星就行，狗的特技带回声，轮到你了，答案之书，至少全三级，回声优先升级。混沌学派天赋全左边，猫猫包最好换成硬币猫，三红双蓝。把马的星级重置下来，退掉的碎片和闪闪升级回升特技。,"[https://img2.tapimg.com/moment/etag/Fi_MncYk5dNyOSZ8gnyiq2Ld1h53.jpg, https://img2.tapimg.com/moment/etag/FuaL0ADco86Wh3H9G5awVDX8Fkty.jpg, https://img2.tapimg.com/moment/etag/FjFHXbOlKSSQ5Dx5AyAjXNuFT_5T.jpg, https://img2.tapimg.com/moment/etag/Fkn8WDmxIevNhj0dXBba6R0HubCP.jpg]"
578850369795263760,出发吧麦芬,猫包绿色5级最下行触发条件是什么？每次战斗仅能1层吗？如何触发第2第3层？封顶几层？适用哪些场景？,猫包绿色5级最下行触发条件需要5级蓝色。蓝5+绿5最多2层，只有一层，蓝5一层，上限8属性伤害加红5 2层对应属性。,[https://img2.tapimg.com/moment/etag/FkIfjNZDE7WYBLNPbDSOhdNVpSlV.jpg]
568217925836605249,绝区零,怎么配对加密母带抽成武器池了，怎么配对？,可琳派派露西，本社长妮可，本当输出养前提是有专然后命座有2命最好。,[https://img2.tapimg.com/moment/etag/FgF1X1PnUowlN9_0Hj-XRWmVVl3y.jpg]
579345655739190539,原神,新手求助怎么配对，自选五星已选提纳里,可以选择玛拉妮进行配对，玛拉妮在常驻角色中表现出色。,[https://img2.tapimg.com/moment/etag/FnZWwcpWEIpz5AcqUCr6EGw-1MdZ.jpg]
578358224466477564,地下城与勇士：起源,玩女鬼全家桶时如何安排体力？,可以选择3个山脊6个熔岩刷金刚石元素结晶制作4级通行证主号山脊。如果有黑钻，可以每个号2次免费深渊，然后3个号10次布万加加1次黑色，消耗276疲劳，第4个号派遣12小时，65疲劳，剩余27疲劳，可以再刷3次布万加，刚好刷够300疲劳，然后大号随意安排。,[https://img2.tapimg.com/moment/etag/FlPvQvSUZdcrmNvgqc87y7njGL8f.jpg]
576398030639465147,出发吧麦芬,新手不懂，这人进去就把boss秒了，这个是氪佬吗？,他是转职过的玩家，等级高且战力强。转职后等级会重置为1，但战力依然很高。,"[https://img2.tapimg.com/moment/etag/FrWgC4RkpZlY59mGLYVaGUqB2YnR.jpg, https://img2.tapimg.com/moment/etag/Fq5vUByZrG1o9CAlZdBlPqInWmlX.jpg]"
573511585612431651,出发吧麦芬,2700的技能换什么？弓手马上开三转就有三转技能了吗？,建议换紫色碎片。三转技能可以选择心神、迅捷、快速、心意。,[https://img2.tapimg.com/moment/etag/Fi9mhKOjy2x_Yy4csLQ9jw9qt8te.png]
572466511738833965,出发吧麦芬,如何理解硬币猫的紫四鉴赏，是否可以用其他品种招牌猫？每2个+25%，那4个猫就+50%，命中堆到95%即可？,是的，命中堆到94%即可。,[https://img2.tapimg.com/moment/etag/FrAWUbRnPpJZDHvUYFy2xJdySP8g.jpg]
578691743692623545,原神,这个怎么解，在周围也没找到机关,远处水里有个圆盘，放过石头召唤物。,[https://img2.tapimg.com/moment/etag/FgJx6kAPA_UUCu7oWsAsN0WOUfdB.png]
571294179057994100,原神,求夜兰的阵容搭配，要求探索和打本伤害高。,推荐阵容一：嘉明、班尼特、夜兰、琳妮特。推荐阵容二：夜兰、芭芭拉、菲谢尔、草主。推荐阵容三：夜兰、芭芭拉、凯亚、班尼特。,[https://img2.tapimg.com/moment/etag/FnJZ6WMiP6663yhsQ4b6UCf4IDwO.jpg]
571410477691699261,原神,钟剑能给娜维娅用吗？,钟剑不适合娜维娅，因为娜维娅需要的是攻击和暴击属性，而钟剑增加的是生命值。,[https://img2.tapimg.com/moment/etag/Fjd_scK3LNhqJITOlmNuKi_lG08K.jpg]
571426482857970128,出发吧麦芬,输出和低我30级，战力低我70w左右的也没差多少，哪里出问题了？,可能是爆伤没有跟上。建议猫包蓝色换成2个2级的，冷冷点成3级之后如果有带命中招式的话可以换掉一个。暴击55，技巧急速50，全能25。没有5星狗的话可以考虑1星主升技能，猫猫包绿色优先带柔柔三级，冷冷是三转用的。招式暴击伤害40，然后进阶40橙比进阶30好。攻击：40，防御30，复合30，然后攻击50，防御35，复合40。,"[https://img2.tapimg.com/moment/etag/FoJM9xoKByQczx7yMXX47EwWdDsX.jpg, https://img2.tapimg.com/moment/etag/Ft3otQCi4KL_EePLC1veScZlS81k.jpg, https://img2.tapimg.com/moment/etag/FqEY7ZUj2nsXhxDsKGaKFqqFB9yV.jpg, https://img2.tapimg.com/moment/etag/Fn_5SGD72GRhH63Ky3lC7oHTt7pa.jpg, https://img2.tapimg.com/moment/etag/FvmUGhcYLFm1klRC9pH9O3Kd6np3.jpg]"
572869364924024799,绝区零,我这种情况抽青衣还是简好一点？,青衣更好，因为搭所有强攻角色都没问题，异常角色目前在游戏里的定位仍然不清晰，抽出来也未必有好的组队方案。,"[https://img2.tapimg.com/moment/etag/FqmG_goDHnyVqaNHwc-VP2qBHqd0.jpg, https://img2.tapimg.com/moment/etag/Ftkle0uYxkLH-TufX5gX10pEWf9b.jpg, https://img2.tapimg.com/moment/etag/FlE7GXZzFDIP7cmGKiShbE4VzBk4.jpg]"
570533208416848448,出发吧麦芬,"为什么今天的伤害从1.2亿下降到8,000万？",可能是宠物特技自动关闭了，或者宠物觉醒没有开启。,"[https://img2.tapimg.com/moment/etag/FiN2k3rvtIfpXJWACIXh2J48ycCu.jpg, https://img2.tapimg.com/moment/etag/FrN2tM1GeNaNikRWBCx3ceYqnqSW.jpg]"
570200577326187840,出发吧麦芬,命中够的情况下可以不带硬币猫吗？,硬币猫紫5后可以常驻6%命中和18%所有伤害加成，其他猫包无法相比。,"[https://img2.tapimg.com/moment/etag/FsqYQCGE4j5s9s2VhL_dVW4Au2xM.jpg, https://img2.tapimg.com/moment/etag/Fq8OHTbrrq_3OqfNDD2SM6Ufbcc3.jpg, https://img2.tapimg.com/moment/etag/Fv8VN8ZtyG5Oe8bLMaSntX6KrrQy.jpg]"
572795092310428891,原神,在哪里兑换50原石？,在下方“我的礼包”那里兑换。,[https://img2.tapimg.com/moment/etag/FhiS9qXIPpX13inpCpS84ircDRqw.jpg]
574633155005253794,绝区零,新玩家今天刚入坑，常驻池现在抽谁的话比较好？,目前不建议在常驻池抽取角色，常驻池的角色除了狗头人外，其他角色并不推荐。建议新玩家先练习游戏初始赠送的三个四星角色，尤其是双枪机器人比利、游戏图标安比和提着箱子的粉毛角色。限定池的青衣是之前限定池朱鸢的后续角色，之后的简和赛斯也不特别推荐。新玩家应避免使用紊乱队，因为紊乱队需要大量后续角色支持，且机制不完善。,[https://img2.tapimg.com/moment/etag/Fv7e-4tVuiCvBa2ueHOMMLhlqosD.jpg]
569096269054611442,出发吧麦芬,为什么我的刺客伤害这么低，该怎么提升？,暴击需要提升，极速达到171，爆伤太低。,"[https://img2.tapimg.com/moment/etag/longE0LkbTI2K1bHJcApKkMXDAvN.png, https://img2.tapimg.com/moment/etag/FlQkMRJuqI0YvBb9DHACx0oy1JrU.png, https://img2.tapimg.com/moment/etag/FmI0CzY2jci1pgY_j1soDM8ws91Z.png, https://img2.tapimg.com/moment/etag/ljBLX844npgFFEtLzY20pAACMabX.png, https://img2.tapimg.com/moment/etag/li_CBsthH_MMbn1AZou79EsZT9Lv.png, https://img2.tapimg.com/moment/etag/FqoQ7MwixTAu6KzHj2mdvJ6ew0S7.png, https://img2.tapimg.com/moment/etag/llgBXUsA6PD-g5C7LKztjPQwzUmu.png]"
571390169165332576,原神,抽中了几个角色，要不要培养？,推荐培养烟绯，搭配芙芙芭芭拉打蒸发。刻晴等抽到皇女后再练，走激化体系，队友可以用草主和科莱。雷泽的彩虹队要求全员90级，低配版队友草主，行秋，点赞哥。,"[https://img2.tapimg.com/moment/etag/FpDo5Re7Y-pYmwpkyX7WTWUmxP9a.jpg, https://img2.tapimg.com/moment/etag/FkxAHnXw7NvVwCdFvYSW36z_vw0C.jpg, https://img2.tapimg.com/moment/etag/Frk-ifFBq4wcwQ5c1etlkxDhVflP.jpg]"
575730601772976496,绝区零,有没有配队思路和后续规划的建议？,角色齐全的情况下，鲨鱼、苍角、安比、青衣和露西可以组成队伍。11号角色如果带火套，需要在失衡前打出2/3的火属性异常，再用青衣进行击破，触发连携技直接打出火异常，从而触发18秒的火套。后续可以在常驻时拿到狼叔组成冰队，或者拿到女仆格力斯配合露西或妮可打雷系异常。,"[https://img2.tapimg.com/moment/etag/FvUxjOXcO1QKo7bJPJR1cQuQW2zF.jpg, https://img2.tapimg.com/moment/etag/Fgoqbo-C1w54fY8SJrzXNgQxei0Q.jpg, https://img2.tapimg.com/moment/etag/Fkf_2awUlY8J_vOprQqc-6dBl_mQ.jpg, https://img2.tapimg.com/moment/etag/Fuv6ti-7jqGERDeYlAaBb-zy8vgg.jpg, https://img2.tapimg.com/moment/etag/Fn5xAcqCto4Uf_UH-MZi9KXIn2qY.jpg, https://img2.tapimg.com/moment/etag/Fu5gkuyX0IfuX1KyDsr3rRfdG96f.jpg, https://img2.tapimg.com/moment/etag/FnhTsSWZlmusCDl6csbJ9RX4aaLV.jpg, https://img2.tapimg.com/moment/etag/Fi1b_v8ARtuyzEoNiHszJWeHBHgZ.jpg]"
578545271454042323,地下城与勇士：起源,勇气祝福加强了什么？,勇气祝福数据上加了22点力智。,"[https://img2.tapimg.com/moment/etag/FvA5w9lW1Bnu2nXcHM_N1VTsX2Ac.jpg, https://img2.tapimg.com/moment/etag/Fq0VfLNOkC2Iul_97rf7xFYF8Wrj.jpg]"
